Id,sentence,token,score
833,"Dacă însă biologii vedeau în acea sferă lichidă o formă primitivă de viață ― ceva în genul unei colonii uriașe sau ceva asemănător cu o gigantică și unică celulă degenerată în creșterea ei (denumită „formație pre-biologică”) și a cărei manta gelatinoasă, pe alocuri adâncă de câteva mile, ar fi cuprins întregul glob, astronomii și fizicienii afirmau că ea trebuie să fie o structură aflată într-un stadiu de organizare atât de înalt încât nu era exclus să întreacă în complexitate organismele pământene, de vreme ce putea influența în mod activ forma orbitei planetare.
",degenerată,0.5208333333333334
834,"au fost reluate și calculele care au confirmat numai ceea ce era cunoscut: din punct de vedere mecanic, Solaris avea o orbită instabilă.",reluate,0.3333333333333333
835,"Ea se desfășoară sau - pentru a evita cu bună știință orice urmă de prezent - se desfășura, adică s-a desfășurat odinioară, cândva, în acele apuse zile șase ale lumii dinaintea Marelui Război, cu al cărui început atâtea întâmplări au început, și care care de atunci fără îndoială abia au încetat să înceapă.",început,0.265625
836,"Dintr-o planetă ca sute de alte planete descoperite an de an și trecute în marile statistici doar în câteva rânduri care indică elementele mișcării lor, Solaris a avansat la rangul unui corp ceresc ce merita o atenție specială.
",rangul,0.5681818181818182
837,La acest eveniment participă o profesoară de la universitatea din apropiere.,apropiere,0.125
838,"Ea se apleacă spre el să vadă mai bine și Besian îi simți parfumul cefei.
",parfumul,0.1818181818181818
839,"Unele dintre ele cântăresc mii de kilograme și totuși locuitorii din Rapa Nui au reușit să le deplaseze în locuri aflate la mare distanță de carieră, fără macarale sau alte utilaje grele.
",reușit,0.1
840,"Luna

https://ro.wikipedia.org/wiki/Luna

De la Wikipedia, enciclopedia liberă

Luna este singurul satelit natural al Pământului.",Luna,0.0147058823529411
841,În acea epocă trecea drept sigură teoria lui Gamow-Shapley privind imposibilitatea apariției vieții pe planetele stelelor duble.,teoria,0.3125
842,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.
",teren,0.25
843,"Aceste modificări survin o dată la câteva milioane de ani, așadar la intervale extrem de scurte pentru fenomene de natură astronomică sau biologică (evoluția necesitând milioane, dacă nu chiar un miliard de ani).",ani,0.046875
844,"Ea se apleacă spre el să vadă mai bine și Besian îi simți parfumul cefei.
",apleacă,0.1590909090909091
845,"Smuciturile trăsurii făcură ca ziarul pe care-l cumpăraseră cu puțin înainte de plecarea din orășel și unde scria, pe prima pagină, despre ei, să alunece și să cadă, dar niciunul, nu se aplecă să-l ia de jos.",făcură,0.2272727272727272
846,"Vântul de Nord suflă cât putu de tare, dar cu cât sufla mai tare, cu atât călătorul își strângea mai bine haina în jurul său, iar într-un final Vântul de Nord a fost nevoit să renunțe.",final,0.1136363636363636
847,"Astăzi, voi face o plimbare printre dealuri și îmi voi lua rămas bun de la statuile uriașe („moai”) pe care le-am studiat în ultimele nouă luni.",face,0.075
848,"Aceste modificări survin o dată la câteva milioane de ani, așadar la intervale extrem de scurte pentru fenomene de natură astronomică sau biologică (evoluția necesitând milioane, dacă nu chiar un miliard de ani).",natură,0.3958333333333333
849,"Ea se apleacă spre el să vadă mai bine și Besian îi simți parfumul cefei.
",simți,0.1136363636363636
850,"Ea zâmbi cu gândul aiurea, amintindu-și titlul articolului dedicat călătoriei lor.",gândul,0.2272727272727272
851,"1,28 secunde lumină), sau aproximativ de 30 de ori diametrul Pământului.
",ori,0.25
852,"Aria lor totală n-o atingea pe aceea a Europei, deși Solaris avea un diametru cu douăzeci la sută mai mare decât Pământul.",diametru,0.2954545454545454
853,"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",mediului,0.325
854,"Un an și jumătate înainte de sosirea expediției, care și-a luat startul din zona lui alfa din Vărsător, o altă flotă de explorare a fixat pe o orbită în jurul lui Solaris o stație automată:",Vărsător,0.4772727272727273
855,Ce s-a întâmplat cu plantele și cu acei copaci uriași care au ajutat la deplasarea moai-lor?,deplasarea,0.275
856,"În mod optimist, autorul arată că noi putem să nu facem aceleași greșeli astăzi.",facem,0.1
857,"După cum spuneam, mă uit pe fereastră și zăresc ierburi, arbuști și unu-doi copăcei, nimic altceva care ar fi putut ajuta la deplasarea statuilor imense.",statuilor,0.175
858,"Vechimea se potrivea cu artefactele antice descoperite la fața locului, inclusiv dinți de ren perforați, care erau șiruiți și agățați de hainele oamenilor.
",șiruiți,0.6818181818181818
859,"Unele dintre aceste mutații există și astăzi la europenii moderni.
",există,0.05
860,"Ca organizație de finanțare, COST susține rețeaua noastră în creștere de cercetători din Europa și din afara ei, oferind sprijin financiar pentru desfășurarea diverselor activități de networking.
",networking,0.625
861,"E ca un joc de puzzle fascinant, unul pe care îl voi explora în următoarele postări și conferințe.",joc,0.0
862,"Atunci, Soarele a început să strălucească, și călătorul și-a dat imediat haina jos.",început,0.1136363636363636
863,"Sperăm să deschidem calea pentru avansarea cercetării în diverse subdomenii ale lingvisticii prin sprijinirea și conectarea unui grup mare de cercetători.
",grup,0.075
864,"Ca organizație de finanțare, COST susține rețeaua noastră în creștere de cercetători din Europa și din afara ei, oferind sprijin financiar pentru desfășurarea diverselor activități de networking.
",COST,0.7291666666666666
865,Ei s-au înțeles că cel care va reuși să-l determine pe călător să își scoată haina va fi recunoscut drept cel mai puternic.,haina,0.2045454545454545
866,"Alții ridicau din umeri încercând să-și arate clar opoziția față de o astfel de idee, opoziție legată înainte de toate de greutățile drumului, cu atât mai mult cu cât era vorba despre o călătorie de nuntă, deci o situație mai delicată, iar în munți frigul persista și kullele legendare erau construite din piatră.
",ridicau,0.25
867,"Alții ridicau din umeri încercând să-și arate clar opoziția față de o astfel de idee, opoziție legată înainte de toate de greutățile drumului, cu atât mai mult cu cât era vorba despre o călătorie de nuntă, deci o situație mai delicată, iar în munți frigul persista și kullele legendare erau construite din piatră.
",idee,0.1363636363636363
868,"Un an și jumătate înainte de sosirea expediției, care și-a luat startul din zona lui alfa din Vărsător, o altă flotă de explorare a fixat pe o orbită în jurul lui Solaris o stație automată:",expediției,0.3636363636363636
869,"Ea se desfășoară sau - pentru a evita cu bună știință orice urmă de prezent - se desfășura, adică s-a desfășurat odinioară, cândva, în acele apuse zile șase ale lumii dinaintea Marelui Război, cu al cărui început atâtea întâmplări au început, și care care de atunci fără îndoială abia au încetat să înceapă.",urmă,0.2954545454545454
870,"Acesta constă într-o cameră cu infraroșu, folosind o frecvență de lumină care nu deranjează sau rănește ochiul uman.",ochiul,0.075
871,"O altă cauză, care să explice comportarea lui Solaris, n-a fost găsită și, în plus, planetofizicienii au descoperit o relație între gravific măsurat local, care se modifica în funcție de „metabolismul” oceanic.",metabolismul,0.6666666666666666
872,"Iată o imagine cu aceste statui masive.
",imagine,0.075
873,Un exemplu legat de procesarea computațională a textului ar putea implica utilizarea datelor de urmărire oculară pentru a îmbunătăți aplicațiile de inteligență artificială care imită procesul de citire uman.,procesarea,0.5681818181818182
874,"Cei mai puțini fuseseră aceia care ascultau totul cu o ușoară ironie, vrând parcă să spună: mergeți, mergeți în Nord, printre năluci, asta are să vă satisfacă pe amândoi și mai ales pe Besian.",ascultau,0.1363636363636363
875,"Totuși, se poate ca oamenii de știință să fi supraestimat impactul pe care l-a avut agricultura asupra sistemului imunitar uman, deoarece testele ADN-ului vânătorului-culegător au arătat că acesta avea deja mutații care întăresc sistemul imunitar împotriva diferitelor infecții neplăcute.",testele,0.3
876,"Luna

https://ro.wikipedia.org/wiki/Luna

De la Wikipedia, enciclopedia liberă

Luna este singurul satelit natural al Pământului.",satelit,0.2727272727272727
877,"Rămășițele umane, care aparțineau a doi bărbați de aproximativ 30 de ani, au fost extrem de bine conservate datorită mediului rece al peșterii.
",aparțineau,0.275
878,"Așadar, fizicienii, și nu biologii, au emis paradoxala expresie de „mașină plasmatică”, înțelegând prin aceasta un obiect care, deși, conform concepției noastre, poate fi considerat neînsuflețit, este totuși capabil să acționeze într- un scop vădit și la o scară ― e bine s-o subliniem ― astronomică.
",fizicienii,0.2045454545454545
879,"Alte decizii care par mai puțin relevante, dar sunt de fapt foarte importante, includ tipul și dimensiunea fontului în care este prezentat textul, ordinea textelor, procedura experimentului și modul în care vor fi procesate datele.
",modul,0.25
880,"Dar, odată finalizat, acest set de date ne va permite să investigăm multe subiecte legate de psiholingvistică și lingvistică computațională.",finalizat,0.2045454545454545
881,"Primirea datelor de urmărire oculară de la mulți participanți, inclusiv de la tine, prin citirea textelor în multe limbi diferite, va constitui o bază excelentă pentru cercetarea noastră.",constitui,0.425
882,MultiplEYE este o Acțiune COST finanțată de Uniunea Europeană.,Uniunea,0.4
883,"Dar se întâmplă cu ea ca și cu oamenii de astăzi și la urma urmelor și cu povestitorii: e cu mult mai bătrână decât vârsta lor, vechimea-i nu se poate măsura în zile, iar timpul care o apasă nu se măsoară cu revoluții în jurul soarelui; pe scurt, treapta sa de vechime nu timpului și-o datorează și, prin această observație, înțelegem să facem aluzie la dubla esență, îndoielnică și ciudată, a acestui tainic element.
",revoluții,0.4772727272727273
884,"Lucrările expediției s-au încheiat după 18 luni, desfășurându-se cu succes, exceptând un nefericit accident provocat de funcționarea greșită a aparatelor.",expediției,0.2727272727272727
885,"Dintr-o planetă ca sute de alte planete descoperite an de an și trecute în marile statistici doar în câteva rânduri care indică elementele mișcării lor, Solaris a avansat la rangul unui corp ceresc ce merita o atenție specială.
",trecute,0.2727272727272727
886,Un exemplu legat de procesarea computațională a textului ar putea implica utilizarea datelor de urmărire oculară pentru a îmbunătăți aplicațiile de inteligență artificială care imită procesul de citire uman.,aplicațiile,0.3181818181818182
887,"Dintr-o planetă ca sute de alte planete descoperite an de an și trecute în marile statistici doar în câteva rânduri care indică elementele mișcării lor, Solaris a avansat la rangul unui corp ceresc ce merita o atenție specială.
",atenție,0.3181818181818182
888,"Nu vezi niciodată o reconstituire a unui vânător-culegător mezolitic cu pielea închisă la culoare și ochii albaștri”, a spus Lalueza-Fox.
",culoare,0.1590909090909091
889,"Timp de mulți ani, arheologii nu au găsit o explicație despre cum au putut fi deplasate statuile.",ani,0.05
890,Principalele rezultate ale Acțiunii MultiplEYE vor fi un set mare de date care conține date de urmărire oculară în multe limbi și o platformă pentru noi colaborări care se bazează pe acest tip de date.,colaborări,0.325
891,"Rămășițele umane, care aparțineau a doi bărbați de aproximativ 30 de ani, au fost extrem de bine conservate datorită mediului rece al peșterii.
",ani,0.025
892,"Urmărirea oculară este folosită, de asemenea, în gaming, marketing și interacțiunea om-calculator.
",interacțiunea,0.3
893,"În mod optimist, autorul arată că noi putem să nu facem aceleași greșeli astăzi.",putem,0.125
894,"Prima sursă pe care o vei citi este o postare pe blog scrisă de profesoară pe când era pe insulă.
",sursă,0.275
895,"Alte decizii care par mai puțin relevante, dar sunt de fapt foarte importante, includ tipul și dimensiunea fontului în care este prezentat textul, ordinea textelor, procedura experimentului și modul în care vor fi procesate datele.
",experimentului,0.25
896,"Dintr-o planetă ca sute de alte planete descoperite an de an și trecute în marile statistici doar în câteva rânduri care indică elementele mișcării lor, Solaris a avansat la rangul unui corp ceresc ce merita o atenție specială.
",descoperite,0.2272727272727272
897,"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",Motivația,0.275
898,"”
Echipa spaniolă și-a început munca după ce un grup de speologi a descoperit, în 2006, două schelete într-un sistem de peșteri complex și adânc situat în Munții Cantabrici, în nord-vestul Spaniei.",grup,0.075
899,"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",impactului,0.4
900,"Rapa Nui este unul dintre exemplele cele mai tulburătoare din volum.
",exemplele,0.2
901,"Potrivit autorului, Rapa Nui a început să fie locuită de polinezieni pe la 700 e.n.",autorului,0.175
902,"Aprilie Spulberat - Capitolul al treilea

Nelăsând mâna soției dintr-a sa, Besian Vorps se dădu aproape de geam și încercă să se convingă că orășelul pe care-l părăsiseră cu o jumătate de oră în urmă, ultimul oraș la poalele masivului muntos din nord, dispăruse în cele din urmă din raza vederii.",Aprilie,0.25
903,"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",ajuns,0.2
904,Ele arată cu care părți ale textului întâmpinăm dificultăți și care sunt ușor de citit.,arată,0.1136363636363636
905,"Acțiunile COST sunt rețele de cercetare sprijinite de Cooperarea Europeană în Știință și Tehnologie, pe scurt COST.",Acțiunile,0.475
906,"Acțiunile COST sunt rețele de cercetare sprijinite de Cooperarea Europeană în Știință și Tehnologie, pe scurt COST.",Cooperarea,0.4
907,Ea își puse iar mâna peste mâna lui și se lăsă pe spătarul canapelei.,canapelei,0.1136363636363636
908,În acea epocă trecea drept sigură teoria lui Gamow-Shapley privind imposibilitatea apariției vieții pe planetele stelelor duble.,imposibilitatea,0.3636363636363636
909,"Primirea datelor de urmărire oculară de la mulți participanți, inclusiv de la tine, prin citirea textelor în multe limbi diferite, va constitui o bază excelentă pentru cercetarea noastră.",bază,0.275
910,"Un an și jumătate înainte de sosirea expediției, care și-a luat startul din zona lui alfa din Vărsător, o altă flotă de explorare a fixat pe o orbită în jurul lui Solaris o stație automată:",jurul,0.2045454545454545
911,"Acest lucru înseamnă că Acțiunea COST MultiplEYE urmărește să încurajeze o rețea interdisciplinară de grupuri de cercetare care lucrează la colectarea datelor de urmărire oculară în timpul citirii în mai multe limbi.
",colectarea,0.2727272727272727
912,Datele pe care le-a cules au confirmat finalmente observațiile expediției lui Ottenskjold privind caracterul activ al mișcărilor oceanului.,confirmat,0.1818181818181818
913,"Proiectul MultiplEYE

Numele „MultiplEYE” este un joc de cuvinte care combină „multilingvism” sau „limbi multiple” cu „eye” (ochi) din „eye-tracking” (urmărire oculară).",eye-tracking,0.6944444444444444
914,"S-ar putea ca, pentru o poveste, faptul acesta să nu fie un neajuns, ci, mai curând, un avantaj; se cuvine doar ca povestirile să aparțină trecutului, întrucât, se poate spune, cu cât s-au petrecut într-o vreme mai îndepărtată, cu atât răspund mai precis exigențelor povestirii, și acest fapt este cu atât mai favorabil pentru povestitor, adică pentru evocatorul în șoaptă al timpului trecut.",faptul,0.2727272727272727
915,"Smuciturile trăsurii făcură ca ziarul pe care-l cumpăraseră cu puțin înainte de plecarea din orășel și unde scria, pe prima pagină, despre ei, să alunece și să cadă, dar niciunul, nu se aplecă să-l ia de jos.",ziarul,0.0909090909090909
916,"După cum era de așteptat, nicăieri n-au fost găsite urme de viață ― nici pe uscat, nici în ocean.
",găsite,0.1363636363636363
917,"Alții ridicau din umeri încercând să-și arate clar opoziția față de o astfel de idee, opoziție legată înainte de toate de greutățile drumului, cu atât mai mult cu cât era vorba despre o călătorie de nuntă, deci o situație mai delicată, iar în munți frigul persista și kullele legendare erau construite din piatră.
",călătorie,0.25
918,"El făcu un semn, apoi îi arătă cu mâna într-acolo, dar în direcția aceea ea nu zări nimic altceva decât o îmbulzeală de neguri.
",semn,0.2045454545454545
919,"În timp ce citești aceste cuvinte, eye-tracker-ul urmărește mișcările ochilor tăi pe text.",text,0.125
920,"Obiectivul este de a sprijini dezvoltarea unui corpus multilingv extins de urmărire oculară și de a permite cercetătorilor să colecteze date prin împărtășirea cunoștințelor între diverse domenii, inclusiv lingvistică, psihologie, logopedie și informatică.",împărtășirea,0.375
921,"Vântul de Nord suflă cât putu de tare, dar cu cât sufla mai tare, cu atât călătorul își strângea mai bine haina în jurul său, iar într-un final Vântul de Nord a fost nevoit să renunțe.",haina,0.0454545454545454
922,"Din pricina perturbațiilor produse prin necontenita distorsiune a orbitei planetare, germenii de viață, chiar dacă apar, sunt distruși de alternanța arșiței și a înghețului.",germenii,0.6363636363636364
923,"Declarația universală a drepturilor omului - Preambul 

Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,
Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,
Considerând că este esențial ca drepturile omului să fie ocrotite de autoritatea legii pentru ca omul să nu fie silit să recurgă, ca soluție extremă, la revoltă împotriva tiraniei și asupririi,
Considerând că este esențial a se încuraja dezvoltarea relațiilor prietenești între națiuni,
Considerând că în Cartă popoarele Organizației Națiunilor Unite au proclamat din nou credința lor în drepturile fundamentale ale omului, în demnitatea și în valoarea persoanei umane, drepturi egale pentru bărbați și femei și că au hotărât să favorizeze progresul social și îmbunătățirea condițiilor de viață în cadrul unei libertăți mai mari,
Considerând că statele membre s-au angajat să promoveze în colaborare cu Organizația Națiunilor Unite respectul universal și efectiv față de drepturile omului și libertățile fundamentale, precum și respectarea lor universală și efectivă,
Considerând că o concepție comună despre aceste drepturi și libertăți este de cea mai mare importanță pentru realizarea deplină a acestui angajament,
Adunarea Generală proclamă prezenta Declarație Universală a Drepturilor Omului, ca ideal comun spre care trebuie să tindă toate popoarele și toate națiunile, pentru ca toate persoanele și toate organele societății să se străduiască, având această  Declarație permanent în minte, ca prin învățătură și educație să dezvolte respectul pentru aceste drepturi și libertăți și să asigure prin măsuri progresive, de ordin național și internațional, recunoașterea și aplicarea lor universală și efectivă, atât în sânul popoarelor statelor membre, cât și al celor din teritoriile aflate sub jurisdicția lor.",trebuie,0.275
924,"Alte decizii care par mai puțin relevante, dar sunt de fapt foarte importante, includ tipul și dimensiunea fontului în care este prezentat textul, ordinea textelor, procedura experimentului și modul în care vor fi procesate datele.
",decizii,0.1
925,"Dar se întâmplă cu ea ca și cu oamenii de astăzi și la urma urmelor și cu povestitorii: e cu mult mai bătrână decât vârsta lor, vechimea-i nu se poate măsura în zile, iar timpul care o apasă nu se măsoară cu revoluții în jurul soarelui; pe scurt, treapta sa de vechime nu timpului și-o datorează și, prin această observație, înțelegem să facem aluzie la dubla esență, îndoielnică și ciudată, a acestui tainic element.
",timpul,0.2045454545454545
926,"De exemplu, poate ajuta la detectarea oboselii în timpul condusului sau poate sprijini aplicațiile pentru screening și instruire în domeniul medical.",timpul,0.175
927,"Cei mai puțini fuseseră aceia care ascultau totul cu o ușoară ironie, vrând parcă să spună: mergeți, mergeți în Nord, printre năluci, asta are să vă satisfacă pe amândoi și mai ales pe Besian.",Nord,0.1818181818181818
928,"Primirea datelor de urmărire oculară de la mulți participanți, inclusiv de la tine, prin citirea textelor în multe limbi diferite, va constitui o bază excelentă pentru cercetarea noastră.",datelor,0.225
929,"Și astfel, Vântul de Nord a trebuit să recunoască faptul că Soarele era mai puternic.",Vântul,0.1590909090909091
930,Principalele rezultate ale Acțiunii MultiplEYE vor fi un set mare de date care conține date de urmărire oculară în multe limbi și o platformă pentru noi colaborări care se bazează pe acest tip de date.,date,0.25
931,"Acest lucru înseamnă că Acțiunea COST MultiplEYE urmărește să încurajeze o rețea interdisciplinară de grupuri de cercetare care lucrează la colectarea datelor de urmărire oculară în timpul citirii în mai multe limbi.
",înseamnă,0.2
932,"Pe baza analizelor efectuate, acesta a fost recunoscut drept un produs organic (nimeni nu îndrăznea pe atunci să-l considere ca fiind viu).",baza,0.1590909090909091
933,"Declarația universală a drepturilor omului - Preambul 

Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,
Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,
Considerând că este esențial ca drepturile omului să fie ocrotite de autoritatea legii pentru ca omul să nu fie silit să recurgă, ca soluție extremă, la revoltă împotriva tiraniei și asupririi,
Considerând că este esențial a se încuraja dezvoltarea relațiilor prietenești între națiuni,
Considerând că în Cartă popoarele Organizației Națiunilor Unite au proclamat din nou credința lor în drepturile fundamentale ale omului, în demnitatea și în valoarea persoanei umane, drepturi egale pentru bărbați și femei și că au hotărât să favorizeze progresul social și îmbunătățirea condițiilor de viață în cadrul unei libertăți mai mari,
Considerând că statele membre s-au angajat să promoveze în colaborare cu Organizația Națiunilor Unite respectul universal și efectiv față de drepturile omului și libertățile fundamentale, precum și respectarea lor universală și efectivă,
Considerând că o concepție comună despre aceste drepturi și libertăți este de cea mai mare importanță pentru realizarea deplină a acestui angajament,
Adunarea Generală proclamă prezenta Declarație Universală a Drepturilor Omului, ca ideal comun spre care trebuie să tindă toate popoarele și toate națiunile, pentru ca toate persoanele și toate organele societății să se străduiască, având această  Declarație permanent în minte, ca prin învățătură și educație să dezvolte respectul pentru aceste drepturi și libertăți și să asigure prin măsuri progresive, de ordin național și internațional, recunoașterea și aplicarea lor universală și efectivă, atât în sânul popoarelor statelor membre, cât și al celor din teritoriile aflate sub jurisdicția lor.",Națiunilor,0.359375
934,"De ce urmărirea oculară în timpul citirii prezintă interes pentru proiectul nostru?
",urmărirea,0.4090909090909091
935,"Urmărirea oculară este folosită, de asemenea, în gaming, marketing și interacțiunea om-calculator.
",Urmărirea,0.35
936,Ele arată cu care părți ale textului întâmpinăm dificultăți și care sunt ușor de citit.,citit,0.1
937,"A fost un mister până în anii 1990, când o echipă de arheologi și localnici din Rapa Nui au demonstrat că moai-i pot fi transportați și ridicați cu funii făcute din plante, cu ajutorul unor role și șenile de lemn construite din copacii masivi care în trecut creșteau în mare număr pe insulă.",Rapa,0.65
938,"Ea a fixat pe orbitele ecuatoriale și polare un mare număr de sateliți automați de observație, a căror sarcină principală era să măsoare potențialele gravifice.",potențialele,0.5454545454545454
939,"Pe măsură ce creierul tău procesează conținutul textului, mișcările ochilor reflectă multe dintre procesele lingvistice și cognitive care au loc aproape în timp real.",conținutul,0.25
940,"Pe lângă impactul științific, artiștii ar putea fi nevoiți să își regândească reprezentările acestor oameni.",artiștii,0.25
941,Ea orbitează în jurul Pământului la o distanță medie de 384.400 km (238.900 mile;,Pământului,0.1590909090909091
942,"Dacă citești acest text, deja ne sprijini cauza, permițându-ne să colectăm și să analizăm mișcările ochilor tăi în timp ce citești și înțelegi limbajul.",colectăm,0.25
943,"S-ar putea ca, pentru o poveste, faptul acesta să nu fie un neajuns, ci, mai curând, un avantaj; se cuvine doar ca povestirile să aparțină trecutului, întrucât, se poate spune, cu cât s-au petrecut într-o vreme mai îndepărtată, cu atât răspund mai precis exigențelor povestirii, și acest fapt este cu atât mai favorabil pentru povestitor, adică pentru evocatorul în șoaptă al timpului trecut.",vreme,0.4090909090909091
944,"Pe lângă impactul științific, artiștii ar putea fi nevoiți să își regândească reprezentările acestor oameni.",reprezentările,0.4318181818181818
945,"Ca organizație de finanțare, COST susține rețeaua noastră în creștere de cercetători din Europa și din afara ei, oferind sprijin financiar pentru desfășurarea diverselor activități de networking.
",desfășurarea,0.425
946,"Acesta constă într-o cameră cu infraroșu, folosind o frecvență de lumină care nu deranjează sau rănește ochiul uman.",cameră,0.2045454545454545
947,„Vezi o mulțime de reconstituiri ale acestor oameni care vânează și culeg și care arată ca europenii moderni cu pielea deschisă la culoare.,europenii,0.2727272727272727
948,"Alte decizii care par mai puțin relevante, dar sunt de fapt foarte importante, includ tipul și dimensiunea fontului în care este prezentat textul, ordinea textelor, procedura experimentului și modul în care vor fi procesate datele.
",fontului,0.4
949,"Luna este întotdeauna orientată spre Pământ cu fața sa vizibilă pentru că perioada sa de rotație este egală cu perioada sa de revoluție, un fenomen rezultat din rotația sincronă cu Pământul.",Luna,0.0909090909090909
950,La acest eveniment participă o profesoară de la universitatea din apropiere.,eveniment,0.2
951,"Ea zâmbi cu gândul aiurea, amintindu-și titlul articolului dedicat călătoriei lor.",zâmbi,0.125
952,Mi-am încheiat activitatea pe teren și mă voi întoarce acasă.,activitatea,0.25
953,Mi-am încheiat activitatea pe teren și mă voi întoarce acasă.,teren,0.225
954,"Urmărirea oculară este folosită, de asemenea, în gaming, marketing și interacțiunea om-calculator.
",om-calculator,0.6111111111111112
955,"Conform primelor calcule, Solaris urma, în decursul a cinci sute de milenii, să se apropie de soarele ei roșu la o distantă de o jumătate de unitate astronomică, iar după un milion de ani trebuia să se prăbușească în neantul său incandescent.",unitate,0.4772727272727273
956,"Dar se întâmplă cu ea ca și cu oamenii de astăzi și la urma urmelor și cu povestitorii: e cu mult mai bătrână decât vârsta lor, vechimea-i nu se poate măsura în zile, iar timpul care o apasă nu se măsoară cu revoluții în jurul soarelui; pe scurt, treapta sa de vechime nu timpului și-o datorează și, prin această observație, înțelegem să facem aluzie la dubla esență, îndoielnică și ciudată, a acestui tainic element.
",aluzie,0.6041666666666666
957,"www.recenziiacademice.ro/Colaps
Recenzia volumului Colaps
Colaps, noua carte a lui Jared Diamond, reprezintă un avertisment clar cu privire la consecințele degradării mediului înconjurător.",mediului,0.35
958,"Timp de mulți ani, arheologii nu au găsit o explicație despre cum au putut fi deplasate statuile.",deplasate,0.425
959,Aceasta va fi factorul principal care va transforma rețeaua noastră de cercetare într-un demers de succes.,succes,0.15
960,"S-ar putea ca, pentru o poveste, faptul acesta să nu fie un neajuns, ci, mai curând, un avantaj; se cuvine doar ca povestirile să aparțină trecutului, întrucât, se poate spune, cu cât s-au petrecut într-o vreme mai îndepărtată, cu atât răspund mai precis exigențelor povestirii, și acest fapt este cu atât mai favorabil pentru povestitor, adică pentru evocatorul în șoaptă al timpului trecut.",povestirile,0.325
961,Ce s-a întâmplat cu plantele și cu acei copaci uriași care au ajutat la deplasarea moai-lor?,copaci,0.125
962,"Prima sursă pe care o vei citi este o postare pe blog scrisă de profesoară pe când era pe insulă.
",blog,0.4
963,Un exemplu legat de procesarea computațională a textului ar putea implica utilizarea datelor de urmărire oculară pentru a îmbunătăți aplicațiile de inteligență artificială care imită procesul de citire uman.,îmbunătăți,0.2
964,"De exemplu, poate ajuta la detectarea oboselii în timpul condusului sau poate sprijini aplicațiile pentru screening și instruire în domeniul medical.",screening,0.525
965,"Lipsa de fonduri a întârziat cu trei ani trimiterea unei expediții adevărate pe Solaris, adică până în clipa când Shannahan, completându-și echipajul, a obținut din partea institutului trei unități de tonaj C, clasa cosmodromică.",expediții,0.3409090909090909
966,"Au sculptat statuile faimoase, moai-i, apoi au folosit resursele naturale la îndemână pentru a le deplasa în diferite locuri de pe insulă.",resursele,0.3
967,"Și astfel, Vântul de Nord a trebuit să recunoască faptul că Soarele era mai puternic.",faptul,0.2045454545454545
968,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",densitatea,0.5454545454545454
969,"Aceste urme de sol stâncos și pustiu, împrăștiate neregulat, se grupează în principal pe emisfera sudică.",pustiu,0.3181818181818182
970,"Ea se desfășoară sau - pentru a evita cu bună știință orice urmă de prezent - se desfășura, adică s-a desfășurat odinioară, cândva, în acele apuse zile șase ale lumii dinaintea Marelui Război, cu al cărui început atâtea întâmplări au început, și care care de atunci fără îndoială abia au încetat să înceapă.",știință,0.5
971,"„Înainte să începem această lucrare, îmi făcusem câteva idei despre ce am putea descoperi”, a spus Carles Lalueza-Fox, care a condus studiul la Institutul de Biologie Evolutivă din Barcelona.",făcusem,0.15
972,"La început, cu două săptămâni înaintea căsătoriei, aflând de la el despre intenția de a întreprinde această călătorie, ea se arătase surprinsă.",căsătoriei,0.0909090909090909
973,"Cei mai mulți se entuziasmaseră: vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.
",legendelor,0.2954545454545454
